Module,Submodule,Key,English,Marathi,Hindi,Odiya,Telugu,Kannada,Tamil,Gujarati,Urdu,,
,,STATE,State,राज्य,राज्य,ରାଜ୍ୟ,రాష్ట్రం,ರಾಜ್ಯ,மாநிலம்,રાજ્ય,ریاست,,
,,DISTRICT,District,जिल्हा,ज़िला,ଜିଲ୍ଲା,జిల్లా,ಜಿಲ್ಲೆ,மாவட்டம்,જિલ્લો,ضلع,,
,,BLOCK,Block,ब्लॉक,ब्लॉक,ବ୍ଲକ୍,బ్లాక్,ಬ್ಲಾಕ್,வட்டம்,બ્લોક,بلاک,,
,,VILLAGE,Village,गाव,गांव,ଗାଁ,గ్రామం,ಗ್ರಾಮ,கிராமம்,ગામ,گاؤں,,
,,first_name,First Name,पहिले नाव,प्रथम नाम,ପ୍ରଥମ ନାମ,మొదటి పేరు,ಮೊದಲ ಹೆಸರು,முதல் பெயர்,પહેલું નામ,پہلا نام,,
,,middle_name,Middle Name,मधले नाव,मध्य नाम,ମଧ୍ୟ ନାମ,మధ్య పేరు,ಮಧ್ಯದ ಹೆಸರು,இடைப்பெயர்,મધ્ય નામ,درمیانی نام,,
,,last_name,Last Name,आडनाव,अंतिम नाम,ଶେଷ ନାମ,చివరి పేరు,ಕೊನೆಯ ಹೆಸರು,கடைசி பெயர்,છેલ્લું નામ,آخری نام,,
,,HAVE_YOU_RECEIVE_ANY_PRIOR_TRAINING,Have you received any prior training?,तुम्ही पूर्वी कोणतीही प्रशिक्षण घेतली आहे का?,क्या आपने पहले कोई प्रशिक्षण प्राप्त किया है?,ଆପଣ ପୂର୍ବରୁ କୌଣସି ପ୍ରଶିକ୍ଷଣ ପାଇଛନ୍ତି କି,మీరు గతంలో ఏదైనా శిక్షణ పొందారా?,ನೀವು ಹಿಂದೆ ಯಾವದಾದರೂ ತರಬೇತಿ ಪಡೆದಿದ್ದೀರಾ?,நீங்கள் ஏதேனும் முந்தைய பயிற்சி பெற்றிருக்கிறீர்களா?,શું તમે અગાઉ કોઈ તાલીમ મેળવી છે?,کیا آپ نے کوئی پیشگی تربیت حاصل کی ہے؟,,
,,IS_VOLUNTEER,Is Volunteer,तुम्ही स्वयंसेवक आहात का?,क्या स्वयंसेवक है?,ଆପଣ ସ୍ବେଚ୍ଛାସେବୀ  କି?,వాలంటీర్‌గా ఉన్నారా?,ನೀವು ಸ್ವಯಂಸೇವಕನಾಗಿದ್ದೀರಾ?,தன்னார்வலரா?,શું સ્વયંસેવક છો?,رضاکار ہے ؟,,
,,EMAIL,Email,ईमेल,ईमेल,ଇମେଲ୍,ఈమెయిల్,ಈಮೈಲ್,மின்னஞ்சல்,ઈમેલ,ای میل,,
,,phone_number,Phone Number,दूरध्वनी क्रमांक,फोन नंबर,ମୋବାଇଲ୍ ନମ୍ବର,ఫోన్ నంబర్,ದೂರವಾಣಿ ಸಂಖ್ಯೆ,தொலைபேசி எண்,ફોન નંબર,فون نمبر,,
,,dob,Date of Birth,जन्म तारीख,जन्म तिथि,ଜନ୍ମତାରିଖ,పుట్టిన తేదీ,ಜನ್ಮ ದಿನಾಂಕ,பிறந்த தேதி,જન્મ તારીખ,تاریخ پیدائش,,
,,WHATS_YOUR_GENDER,What's Your Gender,तुमचे लिंग काय आहे?,आपका लिंग क्या है?,ଆପଣଙ୍କର ଲିଙ୍ଗ କ'ଣ?,మీ లింగం ఏమిటి?,ನಿಮ್ಮ ಲಿಂಗ ಯಾವುದು?,உங்கள் பாலினம் என்ன?,તમારી જાતિ શું છે?,آپ کی جنس کیا ہے؟,,
,,WORKING_STATE,Working State,काम करणारे राज्य,कार्यरत राज्य,କାମ କରୁଥିବା ରାଜ୍ୟ,పని చేసే రాష్ట్రం,ಕೆಲಸ ಮಾಡುವ ರಾಜ್ಯ,வேலை செய்யும் மாநிலம்,કામ કરતું રાજ્ય,کام کرنے والی ریاست,,
,,MALE,Male,पुरुष,पुरुष,ପୁରୁଷ,పురుషుడు,ಪುರುಷ,ஆண்,પુરુષ,مرد,,
,,FEMALE,Female,स्त्री,महिला,ସ୍ତ୍ରୀ,స్త్రీ,ಸ್ತ್ರೀ,பெண்,સ્ત્રી,خاتون,,
,,TRANSGENDER,Other,इतर,अन्य,ଅନ୍ୟ,ఇతర,ಇತರ,மற்றவை,અન્ય,دیگر,,
,,MOTHER_NAME,Mother Name,आईचे नाव,मां का नाम,ମାଆଙ୍କର ନାମ,తల్లి పేరు,ತಾಯಿಯ ಹೆಸರು,தாயின் பெயர்,માતાનું નામ,ماں کا نام,,
,,NUMBER_OF_CHILDREN,Number of Children,मुलांची संख्या,बच्चों की संख्या,ପିଲାମାନଙ୍କ ସଂଖ୍ୟା,పిల్లల సంఖ్య,ಮಕ್ಕಳ ಸಂಖ್ಯೆ,குழந்தைகளின் எண்ணிக்கை,બાળકોની સંખ્યા,بچوں کی تعداد,,
,,NUMBER_OF_CHILDREN_IN_YOUR_GROUP,Number of Children in your group,तुमच्या गटातील मुलांची संख्या,आपके समूह में बच्चों की संख्या,ଆପଣଙ୍କ ଗୋଷ୍ଠୀରେ ପିଲାଙ୍କ ସଂଖ୍ୟା,మీ గ్రూపులోని పిల్లల సంఖ్య,ನಿಮ್ಮ ಗುಂಪಿನಲ್ಲಿರುವ ಮಕ್ಕಳ ಸಂಖ್ಯೆ,உங்கள் குழுவில் உள்ள குழந்தைகளின் எண்ணிக்கை,તમારા જૂથમાં બાળકોની સંખ્યા,آپ کے گروپ میں بچوں کی تعداد,,
,,HIGHEST_EDCATIONAL_QUALIFICATION_OR_LAST_PASSED_GRADE,Highest Educational Qualification or Last Passed Grade,सर्वोच्च शैक्षणिक पात्रता किंवा शेवटचा उत्तीर्ण वर्ग,उच्चतम शैक्षणिक योग्यता या अंतिम उत्तीर्ण कक्षा,ଉଚ୍ଚତମ ଶିକ୍ଷା ଯୋଗ୍ୟତା କିମ୍ବା ଶେଷ ପାସ୍ ଶ୍ରେଣୀ,అత్యధిక విద్యార్హత లేదా చివరి ఉత్తీర్ణ గ్రేడ్,ಅತ್ಯುನ್ನತ ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ ಅಥವಾ ಕೊನೆಯದಾಗಿ ಉತ್ತೀರ್ಣಗೊಂಡ ತರಗತಿ,அதிகபட்ச கல்வித் தகுதி / கடைசியாக தேர்ச்சி பெற்ற வகுப்பு,ઉચ્ચતમ શૈક્ષણિક લાયકાત અથવા છેલ્લો પાસ ગ્રેડ,اعلیٰ ترین تعلیمی قابلیت یا آخری پاس شدہ گریڈ,,
,,MARITAL_STATUS,Marital Status,वैवाहिक स्थिती,वैवाहिक स्थिति,ବିବାହିତ ଅବସ୍ଥା,వైవాహిక స్థితి,ವೈವಾಹಿಕ ಸ್ಥಿತಿ,திருமண நிலை,વૈવાહિક સ્થિતિ,ازدواجی حیثیت,,
,,TYPE_OF_PHONE_AVAILABLE,Type of Phone Available,उपलब्ध फोनचा प्रकार,उपलब्ध फोन का प्रकार,ଉପଲବ୍ଧ ଫୋନ୍ ପ୍ରକାର,అందుబాటులో ఉన్న ఫోన్ రకం,ಲಭ್ಯವಿರುವ ಫೋನ್ ಪ್ರಕಾರ,கிடைக்கும் தொலைபேசி வகை,ઉપલબ્ધ ફોનનો પ્રકાર,دستیاب فون کی قسم,,
,,SMARTPHONE,Smartphone,स्मार्टफोन,स्मार्टफोन,ସ୍ମାର୍ଟଫୋନ୍,స్మార్ట్‌ఫోన్,ಸ್ಮಾರ್ಟ್‌ಫೋನ್,ஸ்மார்ட்போன்,સ્માર્ટફોન,اسمارٹ فون,,
,,KEYPAD,Keypad,कीपॅड फोन ,कीपैड,କିପ୍ୟାଡ୍,కీప్యాడ్,ಕೀಪ್ಯಾಡ್,கீபேட்,કીપેડ,کی پیڈ,,
,,DOES_THIS_PHONE_BELONG_TO_YOU,Does this phone belong to you,हा फोन तुमचाच आहे का?,क्या यह फोन आपका है?,ଏହି ଫୋନ୍ ଦାୟିତ୍ୱ ଆପଣଙ୍କ ପାଇଁ କି?,ఈ ఫోన్ మీ సొంతమా?,ಈ ಫೋನ್ ನಿಮ್ಮದೇ?,இந்த தொலைபேசி உங்களுடையதா?,શું આ ફોન તમારો છે?,کیا یہ فون آپ کا ہے؟,,
,,YES,Yes,होय,हाँ,ହଁ,అవును,ಹೌದು,ஆம்,હા,جی ہاں,,
,,NO,No,नाही,नहीं,ନାହିଁ,కాదు,ಇಲ್ಲ,இல்லை,ના,نہیں,,
,,USERNAME,Username,युजर नाव ,यूज़रनेम,ବ୍ୟବହାରକାରୀ ନାମ,యూజర్‌నేమ్,ಯೂಸರ್  ಹೆಸರು,பயனர்பெயர்,યુઝર્નેમ,صارف نام,,
,,PASSWORD,Password,पासवर्ड,पासवर्ड,ପାସୱାର୍ଡ,పాస్‌వర్డ్,ಪಾಸ್ವರ್ಡ್ ,கடவுச்சொல்,પાસવર્ડ,پاس ورڈ,,
,,confirm_password,Confirm Password,पासवर्डची पुष्टी,पासवर्ड की पुष्टि करें,ପାସୱାର୍ଡ  କନଫର୍ମ  କରନ୍ତୁ,పాస్‌వర్డ్‌ను నిర్ధారించండి,ಪಾಸ್ವರ್ಡ್  ದೃಢೀಕರಣ,கடவுச்சொல்லை உறுதி செய்யவும்,પાસવર્ડની પુષ્ટિ કરો,پاس ورڈ کی تصدیق کریں۔,,
,,NAME_OF_GUARDIAN,Name of Guardian,पालकाचे नाव,अभिभावक का नाम,ଅଭିଭାବକଙ୍କ ନାମ,సంరక్షకుడి పేరు,ಪಾಲಕರ  ಹೆಸರು,பாதுகாவலர் பெயர்,ગાર્ડિયનનું નામ,سرپرست کا نام,,
,,RELATION_WITH_GUARDIAN,Relation with Guardian,पालकासोबतचा संबंध,अभिभावक के साथ संबंध,ଅଭିଭାବକଙ୍କ ସହିତ ସମ୍ପର୍କ,సంరక్షకుడితో సంబంధం,ಪಾಲಕರ ಸಂಬಂಧ,பாதுகாவலருடனான உறவு,ગાર્ડિયન સાથેનો સંબંધ,سرپرست کے ساتھ تعلق,,
,,PARENT_GUARDIAN_PHONE_NO,Parent/Guardian Phone No,पालकांचा दूरध्वनी क्रमांक,अभिभावक/पालक फोन नंबर,ମା' /ପିତାଙ୍କର  ବା  ଅଭିଭାବକଙ୍କ ଫୋନ୍ ନମ୍ବର,తల్లిదండ్రులు/సంరక్షకుడి ఫోన్ నంబర్,ಪೋಷಕ/ಪಾಲಕರ ದೂರವಾಣಿ ಸಂಖ್ಯೆ,பெற்றோர்/பாதுகாவலர் தொலைபேசி எண்,પેરન્ટ/ગાર્ડિયનનો ફોન નંબર,والدین/سرپرست کا فون نمبر,,
,,PROGRAM,Program,प्रोग्राम,कार्यक्रम,ପ୍ରୋଗ୍ରାମ୍,ప్రోగ్రామ్,ಕಾರ್ಯಕ್ರಮ,திட்டம்,કાર્યક્રમ,پروگرام,,
,,SUBMIT,Submit,सबमिट करा,प्रस्तुत करें,ସବମିଟ  କରନ୍ତୁ,సమర్పించు,ಸಲ್ಲಿಸಿ,சமர்ப்பி,સબમિટ કરો,جمع کروائیں۔,,
,,CONTINUE,Continue,सुरू ठेवा,जारी रखें,ଚାଲୁ ରଖନ୍ତୁ,కొనసాగించు,ಮುಂದುವರಿಸಿ,தொடரவும்,ચાલુ રાખો,جاری رکھیں,,
,,UNMARRIED,UNMARRIED,अविवाहित,अविवाहित,ଅବିବାହିତ,పెళ్లికాని,ಅವಿವಾಹಿತರು ,திருமணமாகாதவர்,અવિવાહિત,غیر شادی شدہ,,
,,MARRIED,MARRIED,विवाहित,विवाहित,ବିବାହିତ,పెళ్లైన,ವಿವಾಹಿತ,திருமணமானவர்,વિવાહિત,شادی شدہ,,
,,DIVORCED,DIVORCED,`घटस्फोट ,तलाकशुदा,ଛାଡ଼ପତ୍ର ପ୍ରାପ୍ତ,విడాకులు,ವಿಚ್ಛೇದಿತ,விவாகரத்து பெற்றவர்,તલાકશુદા,طلاق شدہ۔,,
,,WHAT_DO_YOU_WANT_TO_BECOME,What do you want to become?,तुम्हाला काय व्हायचे?,आप क्या बनना चाहते हैं?,ଆପଣ କ’ଣ ହେବାକୁ ଚାହାଁଛନ୍ତି?,మీరు ఏమి కావాలనుకుంటున్నారు?,ನೀವು ಏನಾಗಲು ಬಯಸುತ್ತೀರಿ?,உங்கள் எதிர்கால இலக்கு என்ன?,તમે શું બનવા માંગો છો?,آپ کیا بننا چاہتے ہیں؟,,
,,WHAT_IS_YOUR_PREFERRED_MODE_OF_LEARNING,What is your preferred mode of learning?,तुमची आवडती शिक्षण पद्धत काय आहे?,आपकी पसंदीदा सीखने की विधि क्या है?,ଆପଣ କେଉଁ ପ୍ରକାରରେ ଶିଖିବାକୁ ଅଧିକ ପସନ୍ଦ କରନ୍ତି?,మీరు ఇష్టపడే లెర్నింగ్ మోడ్ ఏమిటి?,ನಿಮಗೆ ಇಷ್ಟದ ಕಲಿಕೆ ಮೋಡ್ ಏನು?,உங்கள் விருப்பமான கற்றல் முறை என்ன?,તમારી પસંદગીની અભ્યાસ પદ્ધતિ શું છે?,سیکھنے کا آپ کا پسند یدہ طریقہ کیا ہے؟,,
,,REASON_FOR_DROP_OUT_FROM_SCHOOL,Reason for drop out from school,शाळा सोडण्याचे कारण,विद्यालय छोड़ने का कारण,ବିଦ୍ୟାଳୟ ଛାଡ଼ିବା ର କାରଣ,స్కూల్ నుండి డ్రాపౌట్ కారణం,ಶಾಲೆ ತೊರೆಯುವ ಕಾರಣ,பள்ளி இடைநிறுத்தத்தின் காரணம்,શાળા છોડવાની કારણ,سکول چھوڑنے کی وجہ,,
,,ARE_YOU_CURRENTLY_WORKING_IF_YES_CHOOSE_THE_DOMAIN,"Are you currently working? If yes, choose the domain","तुम्ही सध्या काम करत आहात का? जर होय, तर क्षेत्र निवडा","क्या आप वर्तमान में काम कर रहे हैं? यदि हाँ, तो डोमेन चुनें","ଆପଣ ବର୍ତ୍ତମାନ କାର୍ଯ୍ୟରତ ଅଛନ୍ତି କି? ଯଦି ହଁ, ତେବେ ଆପଣଙ୍କର କାର୍ଯ୍ୟ କ୍ଷେତ୍ର (ଡୋମେନ୍) ବାଛନ୍ତୁ।","మీరు ప్రస్తుతం పనిచేస్తున్నారా? అవును అయితే, డొమైన్‌ను ఎంచుకోండి","ನೀವು ಪ್ರಸ್ತುತ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದೀರಾ? ಹೌದಾದರೆ, ದಯವಿಟ್ಟು ನಿಮ್ಮ ಕೆಲಸದ ಕ್ಷೇತ್ರವನ್ನು ಆಯ್ಕೆಮಾಡಿ","நீங்கள் தற்போது வேலை செய்கிறீர்களா? ஆம் எனில், துறையைத் தேர்ந்தெடுக்கவும்",શું તમે હાલમાં કામ કરી રહ્યા છો? હા હોય તો ક્ષેત્ર પસંદ કરો,کیا آپ فی الحال کام کر رہے ہیں؟ اگر ہاں، تو ڈومین کا انتخاب کریں۔,,
,,TYPE_OF_PHONE_ACCESSIBLE,Type of Phone Accessible,उपलब्ध असलेल्या फोनचा प्रकार,उपलब्ध फ़ोन का प्रकार,ଆକ୍ସେସ୍ ଯୋଗ୍ୟ ଫୋନର ପ୍ରକାର,అందుబాటులో ఉన్న ఫోన్ రకం,ಲಭ್ಯವಿರುವ ಫೋನ್‌ನ ವಿಧ,அணுகக்கூடிய தொலைபேசி வகை,ઉપલબ્ધ ફોનનો  પ્રકાર,قابل رسائی فون کی قسم,,
,,FAMILY_MEMBER_DETAILS,Family Member Details,कुटुंबातील सदस्यांची माहिती,परिवार के सदस्य का विवरण,ପରିବାର ସଦସ୍ୟଙ୍କ ବିବରଣୀ,కుటుంబ సభ్యుల వివరాలు,ಕುಟುಂಬ ಸದಸ್ಯರ ವಿವರಗಳು,குடும்ப உறுப்பினர் விவரங்கள்,પરિવારના સભ્યની વિગતો,فیملی ممبر کی تفصیلات,,
,,family_member_details,Family Member Details,कुटुंबातील सदस्यांची माहिती,परिवार के सदस्य का विवरण,ପରିବାର ସଦସ୍ୟଙ୍କ ବିବରଣୀ,కుటుంబ సభ్యుల వివరాలు,ಕುಟುಂಬ ಸದಸ್ಯರ ವಿವರಗಳು,குடும்ப உறுப்பினர் விவரங்கள்,પરિવારના સભ્યની વિગતો,فیملی ممبر کی تفصیلات,,
,,SPOUSE_NAME,Spouse Name,पतीचे  नाव,पति/पत्नी का नाम,ଜୀବନସାଥୀଙ୍କ ନାମ,జీవిత భాగస్వామి పేరు,ಪತಿ/ಪತ್ನಿ  ಹೆಸರು,மனைவி/கணவர் பெயர்,જીવનસાથીનું નામ,شریک حیات کا نام,,
,,FATHER_NAME,Father Name,वडिलांचे नाव,पिता का नाम,ପିତାଙ୍କ ନାମ,తండ్రి పేరు,ತಂದೆಯ ಹೆಸರು,தந்தை பெயர்,પિતાનું નામ,والد کا نام,,
,,GUARDIAN_INFORMATION_NOTE,Guardian Information - This section should be filled up by a parent or guardian,पालकांची माहिती - हा विभाग पालक किंवा पालकाने भरावा.,अभिभावक संबंधी जानकारी - यह अनुभाग माता-पिता या अभिभावक द्वारा भरा जाना चाहिए।,ଅଭିଭାବକ ସୂଚନା - ଏହି ବିଭାଗଟି ଜଣେ ପିତାମାତା କିମ୍ବା ଅଭିଭାବକଙ୍କ ଦ୍ୱାରା ପୂରଣ କରାଯିବା ଉଚିତ।,సంరక్షకుని సమాచారం – ఈ విభాగాన్ని తల్లిదండ్రులు లేదా సంరక్షకుడు పూరించాలి,ಪೋಷಕರ ಮಾಹಿತಿ - ಈ ವಿಭಾಗವನ್ನು ಪೋಷಕರು ಅಥವಾ ಪೋಷಕರು ಭರ್ತಿ ಮಾಡಬೇಕು.,பாதுகாவலர் தகவல் - இந்தப் பகுதியை பெற்றோர் அல்லது பாதுகாவலர் நிரப்ப வேண்டும்.,વાલીની માહિતી - આ વિભાગ માતાપિતા અથવા વાલી દ્વારા ભરાશે. ,سرپرست کی معلومات - اس حصے کو والدین یا سرپرست کے ذریعہ پُر کیا جانا چاہئے۔,,
FORGOT_PASSWORD,,TITLE,Trouble with logging in?,लॉगिनमध्ये अडचण?,लॉगिन में परेशानी?,ଲଗିଙ୍ଗ ଇନ  ଅବ୍ୟବସ୍ଥା?,లాగిన్ చేయడంలో ఇబ్బంది ఉందా?,ಲಾಗಿನ್‌ನಲ್ಲಿ ಸಮಸ್ಯೆ?,உள்நுழைவதில் சிக்கலா?,લૉગિનમાં ખરાબી આવી?,لاگ ان کرنے میں پریشانی؟,,
FORGOT_PASSWORD,,SUBTITLE,"No worries, we’ll help you get back to your account","काळजी करू नका, आम्ही तुम्हाला तुमच्या खात्याकडे परत नेऊ","कोई चिंता नहीं, हम आपकी सहायता करेंगे","ଚିନ୍ତା କରନ୍ତୁ ନାହିଁ, ଆମେ ଆପଣଙ୍କୁ ଆପଣଙ୍କର ଖାତାକୁ ଫେରାଇବାକୁ ସାହାଯ୍ୟ କରିବୁ","చింతించకండి, మీ ఖాతాకు తిరిగి వెళ్లడానికి మేము మీకు సహాయం చేస్తాము","ಚಿಂತಿಸಬೇಡಿ, ನಾವು ನಿಮ್ಮಗೆ  ಸಹಾಯ ಮಾಡುತ್ತೇವೆ","கவலைப்பட வேண்டாம், உங்கள் கணக்கிற்கு மீண்டும் செல்ல உங்களுக்கு உதவுவோம்","ચિંતા ન કરો, અમે તમારી સહાયતા કરીશું",پریشان ہونے کی کوئی بات نہیں، ہم آپ کے اکاؤنٹ پر واپس جانے میں آپ کی مدد کریں گے۔,,
FORGOT_PASSWORD,,INPUT_LABEL,Enter username or phone number,युजर नाव  किंवा फोन नंबर प्रविष्ट करा,यूज़रनेम या फोन नंबर दर्ज करें,ୟୁଜର  ନାମ କିମ୍ବା ଫୋନ୍ ନମ୍ବର ଦିଅନ୍ତୁ,యూజర్‌నేమ్ లేదా ఫోన్ నంబర్‌ను నమోదు చేయండి,ಯೂಸರ್  ಹೆಸರು ಅಥವಾ ದೂರವಾಣಿ ಸಂಖ್ಯೆ ನಮೂದಿಸಿ,பயனர்பெயர் அல்லது தொலைபேசி எண்ணை உள்ளிடவும்,યુઝરનેમ  અથવા ફોન નંબર દાખલ કરો,صارف نام یا فون نمبر درج کریں۔,,
FORGOT_PASSWORD,,BUTTON,Next,पुढे,अगला,ଆଗକୁ,తదుపరి,ಮುಂದಕ್ಕೆ,அடுத்து,આગળ,اگلا,,
OTP_VERIFICATION,,MESSAGE,We’ve sent an OTP to verify your number {{maskedNumber}},आपल्या क्रमांक {{maskedNumber}} ची पडताळणी करण्यासाठी आम्ही एक OTP पाठविला आहे,हमने आपके नंबर {{maskedNumber}} की पुष्टि के लिए एक OTP भेजा है,ଆମେ ଆପଣଙ୍କର ନମ୍ବର {{maskedNumber}} ପରୀକ୍ଷା କରିବାକୁ ଏକ OTP ପଠାଇଛୁ,మీ నంబర్‌ను ధృవీకరించడానికి మేము ఒక OTPని {{maskedNumber}}కు పంపాము,ನಾವು ನಿಮ್ಮ ಸಂಖ್ಯೆ {{maskedNumber}} ಪರಿಶೀಲಿಸಲು OTP ಕಳುಹಿಸಿದ್ದೇವೆ,உங்கள் எண்ணை {{maskedNumber}} சரிபார்க்க OTP அனுப்பியுள்ளோம்,અમે તમારા નંબર {{maskedNumber}} ને ચકાસવા માટે OTP મોકલ્યો છે.,ہم نے آپ کے نمبر {{maskedNumber}} کی تصدیق کے لیے ایک OTP بھیجا ہے,,
OTP_VERIFICATION,,RESEND_TIMER,Resend OTP in {{timer}}s,{{timer}} सेकंदात पुन्हा OTP पाठवा,{{timer}} से में OTP पुनः भेजें,{{timer}} ସେକେଣ୍ଡରେ OTP ପୁନଃପଠାନ୍ତୁ,{{timer}} సెకన్లలో OTPని మళ్లీ పంపండి,{{timer}}  OTP ಮರುಕಳುಹಿಸಿ,{{timer}} வினாடிகளில் OTP-ஐ மீண்டும் அனுப்பவும்,{{timer}}s માં OTP ફરીથી મોકલો,OTP {{timer}}s کو دوبارہ بھیجیں۔,,
OTP_VERIFICATION,,RESEND,Resend OTP,पुन्हा पाठवा,पुनः भेजें,ପୁନଃ ପଠାନ୍ତୁ,OTPని మళ్లీ పంపండి,ಮರುಕಳುಹಿಸಿ,OTP-ஐ மீண்டும் அனுப்பவும்,OTP ફરીથી મોકલો,OTP دوبارہ بھیجیں۔,,
FORM,,FULL_NAME,Full Name,पूर्ण नाव,पूरा नाम,ସମ୍ପୂର୍ଣ୍ଣ ନାମ,పూర్తి పేరు,ಪೂರ್ಣ ಹೆಸರು,முழு பெயர்,પૂરું નામ ,پورا نام,,
FORM,,ENTER_FULL_NAME,Enter FUll Name,पूर्ण नाव प्रविष्ट करा,पूरा नाम दर्ज करें,ସମ୍ପୂର୍ଣ୍ଣ ନାମ ଦିଅନ୍ତୁ,పూర్తి పేరును నమోదు చేయండి,ಪೂರ್ಣ ಹೆಸರು ನಮೂದಿಸಿ,முழு பெயரை உள்ளிடவும்,પૂરું નામ દાખલ કરો,پورا نام درج کریں۔,,
FORM,,CONTACT_NUMBER,Contact Number,संपर्क क्रमांक,संपर्क नंबर,ସଂପର୍କ ନମ୍ବର,సంప్రదింపు నంబర్,ಸಂಪರ್ಕ ಸಂಖ್ಯೆ,தொடர்பு எண்,સંપર્ક નંબર,رابطہ نمبر,,
FORM,,ENTER_CONTACT_NUMBER,Enter Contact Number,संपर्क क्रमांक प्रविष्ट करा,संपर्क नंबर दर्ज करें,ସଂପର୍କ ନମ୍ବର ଦିଅନ୍ତୁ,సంప్రదింపు నంబర్‌ను నమోదు చేయండి,ಸಂಪರ್ಕ ಸಂಖ್ಯೆ ನಮೂದಿಸಿ,தொடர்பு எண்ணை உள்ளிடவும்,સંપર્ક નંબર દાખલ કરો,رابطہ نمبر درج کریں۔,,
FORM,,HOW_WAS_LEARNER_MOBILISED,How Was the Learner Mobilised?,विद्यार्थी कसा आणला गेला?,शिक्षार्थी को कैसे जुटाया गया?,ଶିକ୍ଷାର୍ଥୀଙ୍କୁ କିପରି ସଂଗଠିତ (ମୋବିଲାଇଜ୍) କରାଯାଇଥିଲା?,లెర్నర్ ఎలా మొబిలైజ్ చేయబడ్డాడు?,ಶಿಕ್ಷಾರ್ಥಿಯನ್ನು ಹೇಗೆ ಸಂಪರ್ಕಿಸಿದರು?,மாணவர் எவ்வாறு திரட்டப்பட்டார்?,શીખનારની ગતિવિધિ કેવી રીતે થઈ?,سیکھنے والے کو کیسے متحرک کیا گیا؟,,
FORM,,SECOND_CHANCE_ALUMNI,Second Chance Alumni,दुसरी संधी माजी विद्यार्थी,सेकेंड चांस पूर्व छात्र,ସେକେଣ୍ଡ ଚାନ୍ସ ର ଆଲୁମିନି ,సెకండ్ ఛాన్స్ అలుమ్నీ,ಸೆಕೆಂಡ್ ಚಾನ್ಸ್ ಪೂರ್ವ ವಿದ್ಯಾರ್ಥಿ,செகண்ட் சான்ஸ் முன்னாள் மாணவர்,સેકન્ડ ચાન્સ પૂર્વ વિદ્યાર્થી,سیکنڈ چانس سابق طالب علم,,
FORM,,PRATHAM_TEAM_MEMBER,Pratham Team Member,प्रथम टीम सदस्य,Pratham टीम सदस्य,ପ୍ରଥମ ଟିମ ମେମ୍ବର ,ప్రథమ్ టీమ్ సభ్యుడు,Pratham ತಂಡದ ಸದಸ್ಯ,பிரதம் குழு உறுப்பினர்,Pratham ટીમના  સભ્ય,پرتھم ٹیم ممبر,,
FORM,,OTHER,Other,इतर,अन्य,ଅନ୍ୟାନ୍ୟ,ఇతర,ಇತರೆ,மற்றவை,અન્ય,دیگر,,
FORM,,AGE,Age,वय,उम्र,ବୟସ,వయస్సు,ವಯಸ್ಸು,வயது,ઉમ્ર,عمر,,
FORM,,GENDER,Gender,लिंग,लिंग,ଲିଙ୍ଗ,లింగం,ಲಿಂಗ,பாலினம்,જાતિ,جنس,,
FORM,,MALE,Male,पुरुष,पुरुष,ପୁରୁଷ,పురుషుడు,ಪುರುಷ,ஆண்,પુરુષ,مرد,,
FORM,,FEMALE,Female,स्त्री,महिला,ସ୍ତ୍ରୀ,స్త్రీ,ಸ್ತ್ರೀ,பெண்,સ્ત્રી,خاتون,,
FORM,,LEARNERS_PRIMARY_WORK,Learner's Primary Work,विद्यार्थ्याचे प्राथमिक काम,शिक्षार्थी का प्राथमिक कार्य,ଶିକ୍ଷାର୍ଥୀର ପ୍ରାଥମିକ କାମ,లెర్నర్ యొక్క ప్రాథమిక పని,ಶಿಕ್ಷಾರ್ಥಿಯನ್ನು ಪ್ರಾಥಮಿಕ ಕೆಲಸ,கற்றவரின் முதன்மை வேலை,શીખનારનું પ્રાથમિક કાર્ય,لیرنیرس کا بنیادی کام,,
FORM,,ENROLLED_IN_EDUCATIONAL_INSTITUTE,Enrolled in educational institute,शैक्षणिक संस्थेत नावनोंद,शैक्षणिक संस्थान में नामांकित,ଶିକ୍ଷାନୁଷ୍ଠାନରେ ଭର୍ତ୍ତି ହୋଇଛନ୍ତି,విద్యా సంస్థలో చేరారు,ಶೈಕ್ಷಣಿಕ ಸಂಸ್ಥೆಯಲ್ಲಿ ದಾಖಲಿಸಿದರು,கல்வி நிறுவனத்தில் சேர்ந்தவர்,શૈક્ષણિક સંસ્થામાં પ્રવેશ,تعلیمی ادارے میں داخلہ لیا۔,,
FORM,,OWN_FARMING,Own farming,स्वतःची शेती,स्वयं खेती,ନିଜର କୃଷିକ୍ଷେତ୍ର ,సొంత వ్యవసాయం,ಸ್ವಂತ ಕೃಷಿ,சொந்த விவசாயம்,પોતાની ખેતી,اپنی کاشتکاری,,
FORM,,AGRICULTURAL_FARM_LABORER,Agricultural farm laborer,कृषी मजूर,कृषि मज़दूर,କୃଷି ଶ୍ରମିକ,వ్యవసాయ కూలీ,ಕೃಷಿ ಕಾರ್ಮಿಕ,விவசாய பண்ணை தொழிலாளி,કૃષિ ખેતમજૂર,زرعی کھیت مزدور,,
